date,department,transaction_type,revenue,expense,net_revenue
2026-02-26,Emergency,Lab Test,1316.84,434.38,882.47
2026-02-26,Emergency,Surgery,3601.62,1767.25,1834.37
2026-02-26,Oncology,Consultation,1721.13,950.78,770.36
2026-02-26,Oncology,Consultation,3408.88,2147.8,1261.08
2026-02-26,Oncology,Room Charge,4094.06,1465.22,2628.84
2026-02-26,Oncology,Surgery,1875.88,1171.64,704.24
2026-02-26,Oncology,Medication,3733.52,2219.25,1514.27
2026-02-26,Oncology,Room Charge,2176.15,1195.39,980.75
2026-02-26,Oncology,Lab Test,4992.93,3543.15,1449.78
2026-02-26,Oncology,Medication,3132.85,2361.56,771.28
2026-02-26,Oncology,Lab Test,4199.25,1905.27,2293.98
2026-02-26,Oncology,Consultation,2578.71,1060.34,1518.37
2026-02-26,Oncology,Surgery,4202.91,1382.45,2820.46
2026-02-26,Pediatrics,Surgery,3824.41,2730.22,1094.19
2026-02-26,Pediatrics,Surgery,4023.05,2916.47,1106.59
2026-02-26,Pediatrics,Room Charge,1172.09,356.06,816.03
2026-02-26,Pediatrics,Medication,1070.86,501.56,569.3
2026-02-26,Pediatrics,Lab Test,3882.83,2840.92,1041.91
2026-02-26,Pediatrics,Medication,2832.9,1659.92,1172.98
2026-02-26,Pediatrics,Lab Test,2041.71,938.3,1103.41
2026-02-26,Pediatrics,Room Charge,2966.25,928.56,2037.68
2026-02-26,Pediatrics,Lab Test,3552.18,2458.88,1093.3
2026-02-26,Pediatrics,Room Charge,4486.84,1393.94,3092.91
2026-02-26,Pediatrics,Medication,4804.56,2734.31,2070.25
2026-02-26,Pediatrics,Room Charge,4575.72,2673.12,1902.61
2026-02-26,Pediatrics,Room Charge,1426.23,1045.97,380.26
2026-02-26,Pediatrics,Consultation,4518.47,2037.28,2481.19
2026-02-26,Pediatrics,Consultation,1117.87,565.82,552.05
2026-02-26,Pediatrics,Lab Test,4932.01,3842.09,1089.92
2026-02-26,Pediatrics,Room Charge,2355.09,946.49,1408.6
2026-02-26,Pediatrics,Consultation,4531.14,3044.06,1487.09
2026-02-26,Pediatrics,Consultation,986.72,308.51,678.21
2026-02-26,Pediatrics,Medication,1077.05,670.48,406.57
2026-02-26,Pediatrics,Lab Test,1699.09,564.0,1135.09
2026-02-26,Pediatrics,Room Charge,3337.01,1594.54,1742.47
2026-02-26,Pediatrics,Surgery,1610.75,609.13,1001.62
2026-02-26,Pediatrics,Lab Test,4027.22,3112.55,914.67
2026-02-26,Pediatrics,Lab Test,4426.64,3373.14,1053.5
2026-02-26,Pediatrics,Consultation,2941.8,2142.31,799.49
2026-02-26,Pediatrics,Surgery,1727.09,1353.35,373.74
2026-02-26,Pediatrics,Medication,3895.65,1507.36,2388.28
2026-02-26,Pediatrics,Consultation,3938.37,1641.55,2296.82
2026-02-26,Pediatrics,Room Charge,2136.5,1116.59,1019.9
2026-02-26,Pediatrics,Room Charge,1647.29,758.36,888.93
2026-02-26,Pediatrics,Consultation,546.66,264.59,282.07
2026-02-26,Pediatrics,Lab Test,4352.31,3074.0,1278.31
2026-02-26,Pediatrics,Surgery,2988.51,1394.37,1594.14
2026-02-26,Pediatrics,Surgery,1565.96,729.05,836.91
2026-02-26,Pediatrics,Room Charge,708.33,530.37,177.96
2026-02-26,Pediatrics,Surgery,830.08,577.39,252.69
2026-02-26,Pediatrics,Medication,1784.78,1120.99,663.79
2026-02-27,Cardiology,Surgery,4859.69,3730.26,1129.43
2026-02-27,Cardiology,Surgery,3096.62,2123.93,972.69
2026-02-27,Cardiology,Surgery,3314.64,2639.44,675.2
2026-02-27,Cardiology,Surgery,574.58,419.43,155.15
2026-02-27,Cardiology,Medication,4440.29,1390.09,3050.2
2026-02-27,Cardiology,Consultation,2207.66,1093.73,1113.93
2026-02-27,Cardiology,Lab Test,966.27,763.68,202.59
2026-02-27,Cardiology,Room Charge,3838.22,2241.59,1596.63
2026-02-27,Cardiology,Medication,4064.5,1221.04,2843.46
2026-02-27,Cardiology,Lab Test,2838.24,908.39,1929.85
2026-02-27,Cardiology,Surgery,2768.47,2151.46,617.02
2026-02-27,Cardiology,Surgery,757.64,530.28,227.36
2026-02-27,Cardiology,Medication,3540.77,2798.5,742.27
2026-02-27,Cardiology,Lab Test,3553.78,2359.92,1193.85
2026-02-27,Cardiology,Room Charge,3477.52,2300.39,1177.13
2026-02-27,Cardiology,Consultation,4637.76,2484.06,2153.7
2026-02-27,Cardiology,Lab Test,3512.87,1507.59,2005.29
2026-02-27,Cardiology,Room Charge,4425.0,1637.64,2787.36
2026-02-27,Cardiology,Room Charge,3427.13,2108.76,1318.37
2026-02-27,Cardiology,Surgery,1576.4,885.57,690.83
2026-02-27,Cardiology,Medication,2243.46,1165.23,1078.23
2026-02-27,Cardiology,Lab Test,1736.87,1012.78,724.09
2026-02-27,Cardiology,Medication,1361.76,901.98,459.78
2026-02-27,Cardiology,Surgery,1902.77,999.38,903.39
2026-02-27,Cardiology,Room Charge,2789.65,1264.43,1525.22
2026-02-27,Cardiology,Surgery,4935.77,1840.38,3095.38
2026-02-27,Cardiology,Room Charge,3719.28,2888.64,830.64
2026-02-27,Cardiology,Surgery,2348.86,1564.14,784.72
2026-02-27,Cardiology,Lab Test,4751.19,3674.13,1077.06
2026-02-27,Cardiology,Lab Test,1093.3,616.54,476.76
2026-02-27,Cardiology,Surgery,519.09,299.99,219.1
2026-02-27,Cardiology,Lab Test,2802.47,1700.44,1102.03
2026-02-27,Cardiology,Medication,2071.28,664.57,1406.71
2026-02-27,Cardiology,Consultation,4044.93,1443.35,2601.59
2026-02-27,Cardiology,Room Charge,1962.82,640.82,1321.99
2026-02-27,Cardiology,Surgery,4911.99,1686.48,3225.51
2026-02-27,Cardiology,Medication,4239.7,1479.18,2760.51
2026-02-27,Cardiology,Lab Test,4364.19,2599.74,1764.45
2026-02-27,Cardiology,Medication,2844.37,1772.22,1072.16
2026-02-27,Cardiology,Room Charge,3244.77,2526.27,718.5
2026-02-27,Cardiology,Surgery,3249.37,1991.13,1258.24
2026-02-27,Cardiology,Lab Test,3630.51,2162.08,1468.43
2026-02-27,Cardiology,Lab Test,3020.78,1539.02,1481.76
2026-02-27,Neurology,Room Charge,4408.41,3397.81,1010.6
2026-02-27,Neurology,Room Charge,3111.38,1378.3,1733.08
2026-02-27,Neurology,Consultation,4747.76,2280.45,2467.31
2026-02-27,Neurology,Room Charge,3529.6,1718.56,1811.05
2026-02-27,Neurology,Medication,3820.39,1680.15,2140.24
2026-02-27,Neurology,Medication,4663.14,2837.12,1826.03
2026-02-27,Neurology,Lab Test,2913.09,960.55,1952.54
2026-02-27,Orthopedics,Medication,3904.8,2062.43,1842.37
2026-02-27,Orthopedics,Lab Test,667.62,519.92,147.7
2026-02-27,Orthopedics,Room Charge,2292.14,907.05,1385.09
2026-02-27,Orthopedics,Consultation,2910.52,926.23,1984.28
2026-02-27,Orthopedics,Lab Test,3953.54,2883.12,1070.41
2026-02-27,Orthopedics,Lab Test,4286.19,2137.32,2148.87
2026-02-27,Orthopedics,Consultation,2682.95,1809.76,873.19
2026-02-27,Orthopedics,Surgery,2806.59,1059.67,1746.92
2026-02-27,Orthopedics,Lab Test,610.88,238.5,372.38
2026-02-27,Orthopedics,Lab Test,4163.17,2403.92,1759.25
2026-02-27,Orthopedics,Medication,4139.47,1927.29,2212.18
2026-02-27,Orthopedics,Lab Test,1670.79,869.98,800.81
2026-02-27,Orthopedics,Surgery,952.92,645.46,307.46
2026-02-27,Orthopedics,Surgery,4513.33,1827.72,2685.6
2026-02-27,Orthopedics,Room Charge,4627.79,3695.35,932.44
2026-02-27,General,Medication,1445.59,628.17,817.43
2026-02-27,General,Consultation,4589.7,3473.66,1116.03
2026-02-27,General,Room Charge,825.06,361.23,463.83
2026-02-27,General,Surgery,4602.15,2705.16,1896.99
2026-02-27,General,Medication,4240.06,2194.67,2045.4
2026-02-27,General,Lab Test,1908.43,1373.69,534.74
2026-02-27,General,Medication,1147.34,701.54,445.8
2026-02-27,General,Surgery,4651.13,3218.92,1432.21
2026-02-27,General,Medication,1292.96,720.64,572.32
2026-02-27,General,Consultation,2186.05,798.9,1387.15
2026-02-27,General,Lab Test,3548.76,2794.93,753.83
2026-02-27,General,Room Charge,3331.73,2449.18,882.55
2026-02-27,General,Medication,1366.15,882.87,483.29
2026-02-27,General,Lab Test,1191.93,379.55,812.38
2026-02-27,General,Lab Test,1221.0,902.95,318.05
2026-02-27,General,Surgery,2035.33,1554.03,481.3
2026-02-27,General,Consultation,2620.48,810.21,1810.28
2026-02-27,General,Room Charge,1608.63,1221.33,387.3
2026-02-27,General,Surgery,4171.77,2162.22,2009.55
2026-02-27,General,Lab Test,3069.69,1084.68,1985.01
2026-02-27,General,Consultation,661.05,304.79,356.26
2026-02-27,General,Surgery,1407.0,800.18,606.82
2026-02-27,General,Surgery,1483.93,698.79,785.14
2026-02-27,General,Surgery,2368.23,1235.56,1132.67
2026-02-27,General,Lab Test,928.34,436.75,491.59
2026-02-27,General,Consultation,2516.78,1870.31,646.47
2026-02-27,General,Lab Test,2928.02,1033.32,1894.7
2026-02-27,General,Lab Test,3389.38,2467.9,921.48
2026-02-27,General,Room Charge,1768.86,1287.28,481.59
2026-02-27,General,Surgery,1059.45,412.27,647.18
2026-02-27,General,Medication,3876.33,2462.12,1414.21
2026-02-27,General,Medication,3812.61,2990.17,822.44
2026-02-27,General,Medication,4983.25,2365.33,2617.91
2026-02-27,General,Lab Test,4488.58,3375.61,1112.98
2026-02-27,General,Medication,1126.44,569.27,557.16
2026-02-27,General,Room Charge,4073.66,2884.79,1188.86
2026-02-27,General,Room Charge,4541.03,1953.87,2587.16
2026-02-27,General,Surgery,3115.45,1201.98,1913.48
2026-02-27,General,Room Charge,1600.56,851.73,748.83
2026-02-27,General,Medication,568.02,229.66,338.36
2026-02-27,General,Consultation,891.05,484.23,406.82
2026-02-27,General,Consultation,4928.17,2021.4,2906.78
2026-02-27,General,Medication,2817.45,853.46,1963.99
2026-02-27,General,Surgery,1003.8,399.07,604.72
2026-02-27,Emergency,Room Charge,1240.09,697.3,542.78
2026-02-27,Emergency,Surgery,1768.6,586.76,1181.84
2026-02-27,Emergency,Medication,2954.14,1779.29,1174.85
2026-02-27,Emergency,Consultation,1911.09,653.23,1257.86
2026-02-27,Emergency,Consultation,3569.57,2091.47,1478.09
2026-02-27,Emergency,Consultation,3495.48,1095.92,2399.56
2026-02-27,Emergency,Medication,1454.1,744.43,709.67
2026-02-27,Emergency,Lab Test,1432.69,477.8,954.9
2026-02-27,Oncology,Lab Test,4057.31,2766.21,1291.1
2026-02-27,Oncology,Lab Test,2259.89,1796.84,463.05
2026-02-27,Oncology,Medication,1148.92,458.38,690.54
2026-02-27,Oncology,Lab Test,2560.35,1057.12,1503.22
2026-02-27,Oncology,Room Charge,4338.45,3340.22,998.23
2026-02-27,Oncology,Surgery,2584.08,1313.89,1270.19
2026-02-27,Oncology,Room Charge,4698.31,1962.03,2736.28
2026-02-27,Oncology,Room Charge,2019.98,825.39,1194.59
2026-02-27,Oncology,Consultation,1029.59,422.3,607.28
2026-02-27,Oncology,Medication,4137.82,3294.31,843.5
2026-02-27,Oncology,Consultation,3654.14,1325.8,2328.34
2026-02-27,Oncology,Consultation,3933.4,2525.07,1408.33
2026-02-27,Oncology,Medication,795.84,453.79,342.05
2026-02-27,Oncology,Lab Test,4622.25,1759.9,2862.35
2026-02-27,Pediatrics,Surgery,4109.55,1770.86,2338.68
2026-02-27,Pediatrics,Surgery,3394.63,1707.44,1687.19
2026-02-27,Pediatrics,Surgery,3287.23,1939.44,1347.78
2026-02-27,Pediatrics,Medication,3273.66,1661.41,1612.26
2026-02-27,Pediatrics,Consultation,4591.81,2909.77,1682.04
2026-02-27,Pediatrics,Surgery,542.63,357.17,185.46
2026-02-27,Pediatrics,Medication,846.31,493.58,352.73
2026-02-27,Pediatrics,Lab Test,1533.39,614.0,919.39
2026-02-27,Pediatrics,Room Charge,3826.56,1780.7,2045.86
2026-02-27,Pediatrics,Lab Test,4512.84,2126.67,2386.17
2026-02-27,Pediatrics,Consultation,3465.65,1410.55,2055.11
2026-02-27,Pediatrics,Lab Test,2507.1,1403.03,1104.07
2026-02-27,Pediatrics,Surgery,1174.53,526.22,648.31
2026-02-27,Pediatrics,Lab Test,625.56,275.02,350.53
2026-02-27,Pediatrics,Room Charge,4983.83,2070.79,2913.04
2026-02-27,Pediatrics,Consultation,1830.35,1132.35,698.0
2026-02-27,Pediatrics,Medication,3573.69,1431.85,2141.84
2026-02-27,Pediatrics,Lab Test,2069.81,895.97,1173.85
2026-02-27,Pediatrics,Room Charge,3581.04,1722.8,1858.25
2026-02-27,Pediatrics,Lab Test,1673.88,715.95,957.94
2026-02-27,Pediatrics,Room Charge,4853.7,1991.09,2862.61
2026-02-27,Pediatrics,Medication,1450.92,852.42,598.5
2026-02-27,Pediatrics,Medication,1571.11,1033.96,537.15
2026-02-27,Pediatrics,Surgery,3234.76,2345.31,889.45
2026-02-27,Pediatrics,Lab Test,622.09,193.5,428.59
2026-02-27,Pediatrics,Medication,4798.65,2335.2,2463.45
2026-02-27,Pediatrics,Consultation,4379.04,1317.26,3061.77
2026-02-27,Pediatrics,Surgery,2858.02,1016.75,1841.27
2026-02-27,Pediatrics,Room Charge,4655.17,3268.24,1386.93
2026-02-27,Pediatrics,Surgery,4963.78,1676.71,3287.08
2026-02-27,Pediatrics,Lab Test,4921.81,2527.7,2394.1
2026-02-27,Pediatrics,Lab Test,3009.14,1759.08,1250.06
2026-02-27,Pediatrics,Surgery,1500.32,878.94,621.38
2026-02-27,Pediatrics,Medication,2270.88,835.62,1435.26
2026-02-27,Pediatrics,Surgery,2152.06,750.16,1401.9
2026-02-27,Pediatrics,Lab Test,983.11,394.34,588.78
2026-02-27,Pediatrics,Surgery,4343.67,2194.87,2148.81
2026-02-27,Pediatrics,Room Charge,1624.27,945.75,678.52
2026-02-27,Pediatrics,Surgery,831.33,296.31,535.02
2026-02-27,Pediatrics,Room Charge,3350.08,1621.35,1728.72
2026-02-27,Pediatrics,Medication,3620.45,2310.68,1309.77
2026-02-27,Pediatrics,Room Charge,2943.91,1031.89,1912.02
2026-02-27,Pediatrics,Surgery,1762.5,1367.2,395.3
2026-02-27,Pediatrics,Surgery,4106.9,2624.85,1482.05
2026-02-27,Pediatrics,Surgery,744.31,258.53,485.78
2026-02-27,Pediatrics,Surgery,2370.91,1322.57,1048.34
2026-02-27,Pediatrics,Lab Test,602.57,423.11,179.46
2026-02-27,Pediatrics,Lab Test,4234.47,2186.99,2047.48
2026-02-27,Pediatrics,Surgery,1758.37,808.94,949.43
2026-02-28,Cardiology,Room Charge,2437.91,1001.54,1436.37
2026-02-28,Cardiology,Medication,888.0,621.64,266.36
2026-02-28,Cardiology,Consultation,1332.36,844.3,488.06
2026-02-28,Cardiology,Consultation,1147.68,400.54,747.14
2026-02-28,Cardiology,Surgery,4917.85,1485.99,3431.86
2026-02-28,Cardiology,Surgery,615.26,212.39,402.87
2026-02-28,Cardiology,Room Charge,1705.24,525.16,1180.08
2026-02-28,Cardiology,Lab Test,4287.53,2321.72,1965.81
2026-02-28,Cardiology,Consultation,1006.25,329.75,676.49
2026-02-28,Cardiology,Room Charge,511.95,225.74,286.21
2026-02-28,Cardiology,Room Charge,665.89,366.05,299.84
2026-02-28,Cardiology,Lab Test,4843.09,2906.36,1936.73
2026-02-28,Cardiology,Consultation,745.88,305.11,440.77
2026-02-28,Cardiology,Room Charge,1061.95,571.39,490.55
2026-02-28,Cardiology,Lab Test,2355.41,1253.99,1101.41
2026-02-28,Cardiology,Medication,2086.4,994.23,1092.17
2026-02-28,Cardiology,Surgery,3369.36,1733.13,1636.23
2026-02-28,Cardiology,Lab Test,589.21,243.96,345.24
2026-02-28,Cardiology,Medication,1006.23,541.26,464.97
2026-02-28,Cardiology,Surgery,3134.0,2419.07,714.93
2026-02-28,Cardiology,Lab Test,3549.47,1342.44,2207.03
2026-02-28,Cardiology,Surgery,3795.91,2137.81,1658.09
2026-02-28,Cardiology,Surgery,824.23,261.72,562.51
2026-02-28,Cardiology,Lab Test,692.52,340.83,351.68
2026-02-28,Cardiology,Room Charge,3689.68,2498.58,1191.1
2026-02-28,Cardiology,Medication,870.67,368.51,502.16
2026-02-28,Cardiology,Lab Test,3243.86,1751.23,1492.63
2026-02-28,Cardiology,Consultation,2792.1,1960.92,831.18
2026-02-28,Cardiology,Room Charge,3522.6,2697.93,824.67
2026-02-28,Cardiology,Lab Test,2606.92,1558.83,1048.09
2026-02-28,Cardiology,Consultation,4569.25,2074.17,2495.08
2026-02-28,Cardiology,Medication,3215.24,2275.19,940.04
2026-02-28,Cardiology,Surgery,2893.61,1318.5,1575.11
2026-02-28,Cardiology,Medication,4806.43,3606.19,1200.25
2026-02-28,Cardiology,Surgery,3838.26,2503.52,1334.74
2026-02-28,Cardiology,Surgery,4819.6,2936.82,1882.77
2026-02-28,Neurology,Medication,774.55,516.1,258.45
2026-02-28,Neurology,Lab Test,3595.32,1795.88,1799.44
2026-02-28,Neurology,Room Charge,1842.88,1124.02,718.86
2026-02-28,Neurology,Medication,3536.55,1451.83,2084.72
2026-02-28,Neurology,Room Charge,2781.22,1114.63,1666.59
2026-02-28,Neurology,Medication,4683.75,2789.48,1894.27
2026-02-28,Neurology,Lab Test,4604.79,2646.54,1958.25
2026-02-28,Neurology,Medication,1119.58,693.01,426.57
2026-02-28,Neurology,Lab Test,1410.29,737.19,673.1
2026-02-28,Neurology,Lab Test,2637.88,1568.07,1069.81
2026-02-28,Neurology,Lab Test,3839.36,3033.86,805.5
2026-02-28,Neurology,Medication,3875.25,1519.33,2355.92
2026-02-28,Neurology,Lab Test,1158.98,445.22,713.76
2026-02-28,Neurology,Medication,4408.97,2150.26,2258.71
2026-02-28,Neurology,Surgery,4739.39,2829.92,1909.47
2026-02-28,Neurology,Surgery,3902.03,2124.0,1778.02
2026-02-28,Neurology,Medication,1408.81,1008.22,400.59
2026-02-28,Neurology,Consultation,2389.78,931.3,1458.47
2026-02-28,Neurology,Lab Test,2804.15,1340.15,1464.01
2026-02-28,Neurology,Surgery,2340.57,1023.01,1317.56
2026-02-28,Neurology,Medication,1574.79,749.2,825.6
2026-02-28,Neurology,Surgery,1185.74,894.08,291.66
2026-02-28,Neurology,Medication,1986.92,1009.44,977.48
2026-02-28,Neurology,Room Charge,589.07,376.65,212.42
2026-02-28,Orthopedics,Consultation,4379.78,1683.86,2695.92
2026-02-28,Orthopedics,Lab Test,4692.22,3283.3,1408.92
2026-02-28,Orthopedics,Medication,3899.56,2887.02,1012.53
2026-02-28,Orthopedics,Surgery,1940.67,1174.87,765.8
2026-02-28,Orthopedics,Medication,3061.32,2065.52,995.8
2026-02-28,Orthopedics,Surgery,2013.83,956.34,1057.49
2026-02-28,Orthopedics,Medication,2330.48,1208.4,1122.08
2026-02-28,Orthopedics,Medication,1229.95,426.06,803.89
2026-02-28,Orthopedics,Lab Test,4910.47,2226.67,2683.8
2026-02-28,Orthopedics,Surgery,2095.73,1449.46,646.27
2026-02-28,Orthopedics,Medication,4048.85,1844.66,2204.19
2026-02-28,Orthopedics,Lab Test,1123.96,803.99,319.97
2026-02-28,General,Medication,1533.76,987.08,546.68
2026-02-28,General,Lab Test,3279.55,994.41,2285.15
2026-02-28,General,Lab Test,2968.91,1064.57,1904.33
2026-02-28,General,Medication,3787.22,1646.21,2141.0
2026-02-28,General,Medication,3854.48,1229.75,2624.73
2026-02-28,General,Medication,4912.52,2751.63,2160.89
2026-02-28,General,Medication,2359.25,985.15,1374.1
2026-02-28,General,Lab Test,3632.88,1994.79,1638.08
2026-02-28,General,Consultation,3057.15,986.41,2070.74
2026-02-28,General,Medication,1674.13,1268.16,405.96
2026-02-28,General,Lab Test,3296.12,1879.71,1416.41
2026-02-28,General,Consultation,4843.95,2881.36,1962.59
2026-02-28,General,Surgery,4434.69,1725.27,2709.42
2026-02-28,General,Room Charge,4610.32,1671.66,2938.66
2026-02-28,General,Medication,1492.41,1149.31,343.1
2026-02-28,General,Lab Test,1279.93,750.02,529.91
2026-02-28,General,Consultation,673.78,384.55,289.23
2026-02-28,General,Surgery,1383.14,1083.93,299.21
2026-02-28,General,Room Charge,2696.62,1176.79,1519.83
2026-02-28,General,Surgery,1357.83,794.67,563.16
2026-02-28,General,Room Charge,4785.08,1584.68,3200.4
2026-02-28,General,Consultation,3884.65,2591.92,1292.73
2026-02-28,General,Medication,4758.16,2524.5,2233.66
2026-02-28,General,Surgery,3508.77,1511.55,1997.22
2026-02-28,General,Room Charge,2843.53,1121.4,1722.12
2026-02-28,General,Consultation,929.79,712.27,217.52
2026-02-28,General,Medication,2968.6,939.17,2029.44
2026-02-28,General,Surgery,3862.73,1229.84,2632.89
2026-02-28,General,Room Charge,2045.94,1327.56,718.38
2026-02-28,General,Room Charge,3706.97,1988.46,1718.51
2026-02-28,General,Medication,2954.03,1256.12,1697.91
2026-02-28,General,Lab Test,2081.82,1034.79,1047.03
2026-02-28,General,Consultation,919.53,459.69,459.84
2026-02-28,General,Medication,1785.33,877.94,907.39
2026-02-28,General,Consultation,1676.24,882.42,793.82
2026-02-28,General,Medication,4883.94,1735.15,3148.79
2026-02-28,General,Medication,804.89,454.7,350.2
2026-02-28,General,Surgery,2056.08,696.83,1359.25
2026-02-28,General,Surgery,4593.03,2887.52,1705.51
2026-02-28,General,Surgery,2576.84,1011.99,1564.85
2026-02-28,General,Lab Test,4363.15,2190.92,2172.23
2026-02-28,General,Surgery,761.3,368.66,392.64
2026-02-28,General,Room Charge,3538.72,1630.62,1908.1
2026-02-28,General,Surgery,2766.25,2206.83,559.41
2026-02-28,General,Medication,2333.66,855.3,1478.36
2026-02-28,General,Surgery,4214.59,1537.05,2677.54
2026-02-28,General,Medication,3648.2,1839.23,1808.97
2026-02-28,Emergency,Consultation,1217.84,717.7,500.14
2026-02-28,Emergency,Room Charge,2529.46,2023.44,506.03
2026-02-28,Emergency,Room Charge,3458.69,2152.5,1306.18
2026-02-28,Emergency,Consultation,4221.24,1970.57,2250.67
2026-02-28,Emergency,Medication,1495.97,949.68,546.29
2026-02-28,Emergency,Lab Test,4723.13,2733.61,1989.52
2026-02-28,Emergency,Medication,1936.18,1170.59,765.59
2026-02-28,Emergency,Consultation,726.4,288.37,438.03
2026-02-28,Emergency,Consultation,4046.65,2661.41,1385.23
2026-02-28,Emergency,Lab Test,1941.78,1344.14,597.63
2026-02-28,Emergency,Surgery,3104.34,994.17,2110.17
2026-02-28,Emergency,Surgery,815.04,533.56,281.48
2026-02-28,Emergency,Lab Test,3183.58,2427.8,755.78
2026-02-28,Oncology,Consultation,4576.26,2364.38,2211.88
2026-02-28,Oncology,Lab Test,1273.82,870.43,403.4
2026-02-28,Oncology,Medication,2160.7,702.67,1458.03
2026-02-28,Oncology,Surgery,4900.62,1795.02,3105.6
2026-02-28,Oncology,Lab Test,4117.55,1818.86,2298.69
2026-02-28,Oncology,Lab Test,3470.4,2722.15,748.26
2026-02-28,Oncology,Room Charge,4521.57,3425.15,1096.42
2026-02-28,Oncology,Lab Test,2588.35,867.67,1720.68
2026-02-28,Oncology,Lab Test,3949.9,1384.42,2565.48
2026-02-28,Oncology,Lab Test,4183.93,1972.79,2211.14
2026-02-28,Oncology,Room Charge,4757.88,2638.03,2119.85
2026-02-28,Oncology,Surgery,1323.14,778.67,544.47
2026-02-28,Oncology,Consultation,1952.86,1389.8,563.05
2026-02-28,Oncology,Room Charge,3214.14,2293.12,921.02
2026-02-28,Oncology,Surgery,768.4,333.83,434.58
2026-02-28,Oncology,Room Charge,2887.39,1359.32,1528.07
2026-02-28,Oncology,Surgery,2864.65,973.87,1890.78
2026-02-28,Oncology,Surgery,756.18,264.31,491.87
2026-02-28,Oncology,Consultation,779.53,390.58,388.95
2026-02-28,Oncology,Lab Test,3314.51,1083.63,2230.89
2026-02-28,Oncology,Room Charge,1851.35,1273.56,577.79
2026-02-28,Oncology,Lab Test,1156.91,735.43,421.47
2026-02-28,Oncology,Consultation,4889.13,3459.74,1429.39
