date,medicine_name,quantity_used,department
2026-03-02,Insulin,87,General
2026-03-02,Insulin,104,Emergency
2026-03-02,Insulin,57,ICU
2026-03-02,Antibiotics,31,General
2026-03-02,Antibiotics,39,Emergency
2026-03-02,Antibiotics,40,ICU
2026-03-02,IV Fluids,102,General
2026-03-02,IV Fluids,127,Emergency
2026-03-02,IV Fluids,63,ICU
2026-03-03,Paracetamol,28,General
2026-03-03,Paracetamol,63,Emergency
2026-03-03,Paracetamol,92,ICU
2026-03-03,Amoxicillin,85,General
2026-03-03,Amoxicillin,16,Emergency
2026-03-03,Amoxicillin,72,ICU
2026-03-03,Insulin,37,General
2026-03-03,Insulin,52,Emergency
2026-03-03,Insulin,51,ICU
2026-03-03,Antibiotics,59,General
2026-03-03,Antibiotics,64,Emergency
2026-03-03,Antibiotics,83,ICU
2026-03-03,IV Fluids,96,General
2026-03-03,IV Fluids,82,Emergency
2026-03-03,IV Fluids,86,ICU
2026-03-04,Paracetamol,22,General
2026-03-04,Paracetamol,52,Emergency
2026-03-04,Paracetamol,18,ICU
2026-03-04,Amoxicillin,27,General
2026-03-04,Amoxicillin,28,Emergency
2026-03-04,Amoxicillin,43,ICU
2026-03-04,Insulin,86,General
2026-03-04,Insulin,53,Emergency
2026-03-04,Insulin,91,ICU
2026-03-04,Antibiotics,45,General
2026-03-04,Antibiotics,94,Emergency
2026-03-04,Antibiotics,37,ICU
2026-03-04,IV Fluids,106,General
2026-03-04,IV Fluids,116,Emergency
2026-03-04,IV Fluids,105,ICU
2026-03-05,Paracetamol,110,General
2026-03-05,Paracetamol,99,Emergency
2026-03-05,Paracetamol,46,ICU
2026-03-05,Amoxicillin,49,General
2026-03-05,Amoxicillin,64,Emergency
2026-03-05,Amoxicillin,64,ICU
2026-03-05,Insulin,61,General
2026-03-05,Insulin,90,Emergency
2026-03-05,Insulin,69,ICU
2026-03-05,Antibiotics,102,General
2026-03-05,Antibiotics,51,Emergency
2026-03-05,Antibiotics,27,ICU
2026-03-05,IV Fluids,84,General
2026-03-05,IV Fluids,113,Emergency
2026-03-05,IV Fluids,80,ICU
2026-03-06,Paracetamol,66,General
2026-03-06,Paracetamol,66,Emergency
2026-03-06,Paracetamol,41,ICU
2026-03-06,Amoxicillin,23,General
2026-03-06,Amoxicillin,108,Emergency
2026-03-06,Amoxicillin,63,ICU
2026-03-06,Insulin,95,General
2026-03-06,Insulin,82,Emergency
2026-03-06,Insulin,35,ICU
2026-03-06,Antibiotics,111,General
2026-03-06,Antibiotics,91,Emergency
2026-03-06,Antibiotics,62,ICU
2026-03-06,IV Fluids,53,General
2026-03-06,IV Fluids,87,Emergency
2026-03-06,IV Fluids,26,ICU
2026-03-07,Paracetamol,88,General
2026-03-07,Paracetamol,60,Emergency
2026-03-07,Paracetamol,85,ICU
2026-03-07,Amoxicillin,24,General
2026-03-07,Amoxicillin,63,Emergency
2026-03-07,Amoxicillin,53,ICU
2026-03-07,Insulin,101,General
2026-03-07,Insulin,61,Emergency
2026-03-07,Insulin,58,ICU
2026-03-07,Antibiotics,39,General
2026-03-07,Antibiotics,38,Emergency
2026-03-07,Antibiotics,98,ICU
2026-03-07,IV Fluids,54,General
2026-03-07,IV Fluids,109,Emergency
2026-03-07,IV Fluids,55,ICU
2026-03-08,Paracetamol,103,General
2026-03-08,Paracetamol,65,Emergency
2026-03-08,Paracetamol,111,ICU
2026-03-08,Amoxicillin,91,General
2026-03-08,Amoxicillin,25,Emergency
2026-03-08,Amoxicillin,18,ICU
2026-03-08,Insulin,86,General
2026-03-08,Insulin,38,Emergency
2026-03-08,Insulin,84,ICU
2026-03-08,Antibiotics,79,General
2026-03-08,Antibiotics,13,Emergency
2026-03-08,Antibiotics,34,ICU
2026-03-08,IV Fluids,88,General
2026-03-08,IV Fluids,157,Emergency
2026-03-08,IV Fluids,35,ICU
2026-03-09,Paracetamol,82,General
2026-03-09,Paracetamol,49,Emergency
2026-03-09,Paracetamol,45,ICU
2026-03-09,Amoxicillin,102,General
2026-03-09,Amoxicillin,83,Emergency
2026-03-09,Amoxicillin,37,ICU
2026-03-09,Insulin,72,General
2026-03-09,Insulin,76,Emergency
2026-03-09,Insulin,63,ICU
2026-03-09,Antibiotics,104,General
2026-03-09,Antibiotics,53,Emergency
2026-03-09,Antibiotics,77,ICU
2026-03-09,IV Fluids,109,General
2026-03-09,IV Fluids,147,Emergency
2026-03-09,IV Fluids,67,ICU
2026-03-10,Paracetamol,29,General
2026-03-10,Paracetamol,95,Emergency
2026-03-10,Paracetamol,30,ICU
2026-03-10,Amoxicillin,77,General
2026-03-10,Amoxicillin,87,Emergency
2026-03-10,Amoxicillin,16,ICU
2026-03-10,Insulin,60,General
2026-03-10,Insulin,103,Emergency
2026-03-10,Insulin,69,ICU
2026-03-10,Antibiotics,35,General
2026-03-10,Antibiotics,73,Emergency
2026-03-10,Antibiotics,98,ICU
2026-03-10,IV Fluids,24,General
2026-03-10,IV Fluids,63,Emergency
2026-03-10,IV Fluids,102,ICU
2026-03-11,Paracetamol,52,General
2026-03-11,Paracetamol,47,Emergency
2026-03-11,Paracetamol,100,ICU
2026-03-11,Amoxicillin,69,General
2026-03-11,Amoxicillin,65,Emergency
2026-03-11,Amoxicillin,24,ICU
2026-03-11,Insulin,50,General
2026-03-11,Insulin,40,Emergency
2026-03-11,Insulin,86,ICU
2026-03-11,Antibiotics,69,General
2026-03-11,Antibiotics,22,Emergency
2026-03-11,Antibiotics,98,ICU
2026-03-11,IV Fluids,66,General
2026-03-11,IV Fluids,128,Emergency
2026-03-11,IV Fluids,112,ICU
2026-03-12,Paracetamol,47,General
2026-03-12,Paracetamol,18,Emergency
2026-03-12,Paracetamol,33,ICU
2026-03-12,Amoxicillin,64,General
2026-03-12,Amoxicillin,89,Emergency
2026-03-12,Amoxicillin,21,ICU
2026-03-12,Insulin,40,General
2026-03-12,Insulin,102,Emergency
2026-03-12,Insulin,73,ICU
2026-03-12,Antibiotics,30,General
2026-03-12,Antibiotics,73,Emergency
2026-03-12,Antibiotics,55,ICU
2026-03-12,IV Fluids,52,General
2026-03-12,IV Fluids,86,Emergency
2026-03-12,IV Fluids,77,ICU
2026-03-13,Paracetamol,103,General
2026-03-13,Paracetamol,68,Emergency
2026-03-13,Paracetamol,39,ICU
2026-03-13,Amoxicillin,89,General
2026-03-13,Amoxicillin,70,Emergency
2026-03-13,Amoxicillin,55,ICU
2026-03-13,Insulin,22,General
2026-03-13,Insulin,64,Emergency
2026-03-13,Insulin,81,ICU
2026-03-13,Antibiotics,69,General
2026-03-13,Antibiotics,36,Emergency
2026-03-13,Antibiotics,80,ICU
2026-03-13,IV Fluids,54,General
2026-03-13,IV Fluids,116,Emergency
2026-03-13,IV Fluids,26,ICU
2026-03-14,Paracetamol,62,General
2026-03-14,Paracetamol,80,Emergency
2026-03-14,Paracetamol,82,ICU
2026-03-14,Amoxicillin,53,General
2026-03-14,Amoxicillin,54,Emergency
2026-03-14,Amoxicillin,66,ICU
2026-03-14,Insulin,31,General
2026-03-14,Insulin,49,Emergency
2026-03-14,Insulin,75,ICU
2026-03-14,Antibiotics,54,General
2026-03-14,Antibiotics,91,Emergency
2026-03-14,Antibiotics,54,ICU
2026-03-14,IV Fluids,106,General
2026-03-14,IV Fluids,90,Emergency
2026-03-14,IV Fluids,25,ICU
2026-03-15,Paracetamol,51,General
2026-03-15,Paracetamol,37,Emergency
2026-03-15,Paracetamol,22,ICU
2026-03-15,Amoxicillin,100,General
2026-03-15,Amoxicillin,33,Emergency
2026-03-15,Amoxicillin,52,ICU
2026-03-15,Insulin,63,General
2026-03-15,Insulin,50,Emergency
2026-03-15,Insulin,93,ICU
2026-03-15,Antibiotics,72,General
2026-03-15,Antibiotics,95,Emergency
2026-03-15,Antibiotics,88,ICU
2026-03-15,IV Fluids,47,General
2026-03-15,IV Fluids,101,Emergency
2026-03-15,IV Fluids,28,ICU
2026-03-16,Paracetamol,76,General
2026-03-16,Paracetamol,84,Emergency
2026-03-16,Paracetamol,88,ICU
2026-03-16,Amoxicillin,20,General
2026-03-16,Amoxicillin,99,Emergency
2026-03-16,Amoxicillin,56,ICU
2026-03-16,Insulin,27,General
2026-03-16,Insulin,71,Emergency
2026-03-16,Insulin,71,ICU
2026-03-16,Antibiotics,100,General
2026-03-16,Antibiotics,60,Emergency
2026-03-16,Antibiotics,85,ICU
2026-03-16,IV Fluids,53,General
2026-03-16,IV Fluids,150,Emergency
2026-03-16,IV Fluids,75,ICU
2026-03-17,Paracetamol,59,General
2026-03-17,Paracetamol,53,Emergency
2026-03-17,Paracetamol,104,ICU
2026-03-17,Amoxicillin,81,General
2026-03-17,Amoxicillin,94,Emergency
2026-03-17,Amoxicillin,92,ICU
2026-03-17,Insulin,26,General
2026-03-17,Insulin,41,Emergency
2026-03-17,Insulin,27,ICU
2026-03-17,Antibiotics,70,General
2026-03-17,Antibiotics,46,Emergency
2026-03-17,Antibiotics,70,ICU
2026-03-17,IV Fluids,57,General
2026-03-17,IV Fluids,153,Emergency
2026-03-17,IV Fluids,42,ICU
2026-03-18,Paracetamol,35,General
2026-03-18,Paracetamol,43,Emergency
2026-03-18,Paracetamol,99,ICU
2026-03-18,Amoxicillin,29,General
2026-03-18,Amoxicillin,94,Emergency
2026-03-18,Amoxicillin,101,ICU
2026-03-18,Insulin,58,General
2026-03-18,Insulin,49,Emergency
2026-03-18,Insulin,79,ICU
2026-03-18,Antibiotics,67,General
2026-03-18,Antibiotics,63,Emergency
2026-03-18,Antibiotics,41,ICU
2026-03-18,IV Fluids,103,General
2026-03-18,IV Fluids,78,Emergency
2026-03-18,IV Fluids,40,ICU
2026-03-19,Paracetamol,90,General
2026-03-19,Paracetamol,43,Emergency
2026-03-19,Paracetamol,58,ICU
2026-03-19,Amoxicillin,74,General
2026-03-19,Amoxicillin,67,Emergency
2026-03-19,Amoxicillin,81,ICU
2026-03-19,Insulin,56,General
2026-03-19,Insulin,69,Emergency
2026-03-19,Insulin,78,ICU
2026-03-19,Antibiotics,18,General
2026-03-19,Antibiotics,70,Emergency
2026-03-19,Antibiotics,83,ICU
2026-03-19,IV Fluids,31,General
2026-03-19,IV Fluids,127,Emergency
2026-03-19,IV Fluids,26,ICU
2026-03-20,Paracetamol,85,General
2026-03-20,Paracetamol,65,Emergency
2026-03-20,Paracetamol,36,ICU
2026-03-20,Amoxicillin,32,General
2026-03-20,Amoxicillin,60,Emergency
2026-03-20,Amoxicillin,31,ICU
2026-03-20,Insulin,43,General
2026-03-20,Insulin,72,Emergency
2026-03-20,Insulin,60,ICU
2026-03-20,Antibiotics,53,General
2026-03-20,Antibiotics,54,Emergency
2026-03-20,Antibiotics,20,ICU
2026-03-20,IV Fluids,82,General
2026-03-20,IV Fluids,92,Emergency
2026-03-20,IV Fluids,51,ICU
2026-03-21,Paracetamol,82,General
2026-03-21,Paracetamol,72,Emergency
2026-03-21,Paracetamol,103,ICU
2026-03-21,Amoxicillin,40,General
2026-03-21,Amoxicillin,91,Emergency
2026-03-21,Amoxicillin,31,ICU
2026-03-21,Insulin,47,General
2026-03-21,Insulin,26,Emergency
2026-03-21,Insulin,23,ICU
2026-03-21,Antibiotics,100,General
2026-03-21,Antibiotics,101,Emergency
2026-03-21,Antibiotics,101,ICU
2026-03-21,IV Fluids,70,General
2026-03-21,IV Fluids,148,Emergency
2026-03-21,IV Fluids,87,ICU
2026-03-22,Paracetamol,77,General
2026-03-22,Paracetamol,86,Emergency
2026-03-22,Paracetamol,37,ICU
2026-03-22,Amoxicillin,58,General
2026-03-22,Amoxicillin,60,Emergency
2026-03-22,Amoxicillin,48,ICU
2026-03-22,Insulin,30,General
2026-03-22,Insulin,102,Emergency
2026-03-22,Insulin,31,ICU
2026-03-22,Antibiotics,68,General
2026-03-22,Antibiotics,84,Emergency
2026-03-22,Antibiotics,46,ICU
2026-03-22,IV Fluids,42,General
2026-03-22,IV Fluids,92,Emergency
2026-03-22,IV Fluids,86,ICU
2026-03-23,Paracetamol,42,General
2026-03-23,Paracetamol,52,Emergency
2026-03-23,Paracetamol,60,ICU
2026-03-23,Amoxicillin,74,General
2026-03-23,Amoxicillin,50,Emergency
2026-03-23,Amoxicillin,44,ICU
2026-03-23,Insulin,96,General
2026-03-23,Insulin,84,Emergency
2026-03-23,Insulin,66,ICU
2026-03-23,Antibiotics,95,General
2026-03-23,Antibiotics,65,Emergency
2026-03-23,Antibiotics,109,ICU
2026-03-23,IV Fluids,69,General
2026-03-23,IV Fluids,73,Emergency
2026-03-23,IV Fluids,79,ICU
2026-03-24,Paracetamol,98,General
2026-03-24,Paracetamol,78,Emergency
2026-03-24,Paracetamol,112,ICU
2026-03-24,Amoxicillin,65,General
2026-03-24,Amoxicillin,58,Emergency
2026-03-24,Amoxicillin,97,ICU
2026-03-24,Insulin,105,General
2026-03-24,Insulin,38,Emergency
2026-03-24,Insulin,66,ICU
2026-03-24,Antibiotics,17,General
2026-03-24,Antibiotics,26,Emergency
2026-03-24,Antibiotics,61,ICU
2026-03-24,IV Fluids,93,General
2026-03-24,IV Fluids,73,Emergency
2026-03-24,IV Fluids,23,ICU
2026-03-25,Paracetamol,103,General
2026-03-25,Paracetamol,78,Emergency
2026-03-25,Paracetamol,106,ICU
2026-03-25,Amoxicillin,50,General
2026-03-25,Amoxicillin,49,Emergency
2026-03-25,Amoxicillin,75,ICU
2026-03-25,Insulin,91,General
2026-03-25,Insulin,66,Emergency
2026-03-25,Insulin,28,ICU
2026-03-25,Antibiotics,87,General
2026-03-25,Antibiotics,63,Emergency
2026-03-25,Antibiotics,53,ICU
2026-03-25,IV Fluids,58,General
2026-03-25,IV Fluids,130,Emergency
2026-03-25,IV Fluids,66,ICU
2026-03-26,Paracetamol,85,General
2026-03-26,Paracetamol,73,Emergency
2026-03-26,Paracetamol,76,ICU
2026-03-26,Amoxicillin,58,General
2026-03-26,Amoxicillin,58,Emergency
2026-03-26,Amoxicillin,109,ICU
2026-03-26,Insulin,35,General
2026-03-26,Insulin,82,Emergency
2026-03-26,Insulin,36,ICU
2026-03-26,Antibiotics,106,General
2026-03-26,Antibiotics,111,Emergency
2026-03-26,Antibiotics,78,ICU
2026-03-26,IV Fluids,25,General
2026-03-26,IV Fluids,76,Emergency
2026-03-26,IV Fluids,74,ICU
2026-03-27,Paracetamol,80,General
2026-03-27,Paracetamol,81,Emergency
2026-03-27,Paracetamol,79,ICU
2026-03-27,Amoxicillin,109,General
2026-03-27,Amoxicillin,85,Emergency
2026-03-27,Amoxicillin,64,ICU
2026-03-27,Insulin,40,General
2026-03-27,Insulin,97,Emergency
2026-03-27,Insulin,64,ICU
2026-03-27,Antibiotics,39,General
2026-03-27,Antibiotics,89,Emergency
2026-03-27,Antibiotics,37,ICU
2026-03-27,IV Fluids,46,General
2026-03-27,IV Fluids,77,Emergency
2026-03-27,IV Fluids,44,ICU
2026-03-28,Paracetamol,57,General
2026-03-28,Paracetamol,88,Emergency
2026-03-28,Paracetamol,76,ICU
2026-03-28,Amoxicillin,82,General
2026-03-28,Amoxicillin,107,Emergency
2026-03-28,Amoxicillin,60,ICU
2026-03-28,Insulin,23,General
2026-03-28,Insulin,51,Emergency
2026-03-28,Insulin,98,ICU
2026-03-28,Antibiotics,97,General
2026-03-28,Antibiotics,80,Emergency
2026-03-28,Antibiotics,40,ICU
2026-03-28,IV Fluids,68,General
2026-03-28,IV Fluids,137,Emergency
2026-03-28,IV Fluids,80,ICU
2026-03-29,Paracetamol,88,General
2026-03-29,Paracetamol,58,Emergency
2026-03-29,Paracetamol,52,ICU
2026-03-29,Amoxicillin,66,General
2026-03-29,Amoxicillin,26,Emergency
2026-03-29,Amoxicillin,69,ICU
2026-03-29,Insulin,76,General
2026-03-29,Insulin,27,Emergency
2026-03-29,Insulin,52,ICU
2026-03-29,Antibiotics,48,General
2026-03-29,Antibiotics,85,Emergency
2026-03-29,Antibiotics,32,ICU
2026-03-29,IV Fluids,40,General
2026-03-29,IV Fluids,147,Emergency
2026-03-29,IV Fluids,88,ICU
2026-03-30,Paracetamol,28,General
2026-03-30,Paracetamol,15,Emergency
2026-03-30,Paracetamol,61,ICU
2026-03-30,Amoxicillin,74,General
2026-03-30,Amoxicillin,60,Emergency
2026-03-30,Amoxicillin,71,ICU
2026-03-30,Insulin,28,General
2026-03-30,Insulin,38,Emergency
2026-03-30,Insulin,68,ICU
2026-03-30,Antibiotics,109,General
2026-03-30,Antibiotics,86,Emergency
2026-03-30,Antibiotics,29,ICU
2026-03-30,IV Fluids,22,General
2026-03-30,IV Fluids,102,Emergency
2026-03-30,IV Fluids,16,ICU
2026-03-31,Paracetamol,73,General
2026-03-31,Paracetamol,34,Emergency
2026-03-31,Paracetamol,62,ICU
2026-03-31,Amoxicillin,85,General
2026-03-31,Amoxicillin,65,Emergency
2026-03-31,Amoxicillin,62,ICU
2026-03-31,Insulin,51,General
2026-03-31,Insulin,40,Emergency
2026-03-31,Insulin,56,ICU
2026-03-31,Antibiotics,72,General
2026-03-31,Antibiotics,58,Emergency
2026-03-31,Antibiotics,68,ICU
2026-03-31,IV Fluids,43,General
2026-03-31,IV Fluids,158,Emergency
2026-03-31,IV Fluids,57,ICU
2026-04-01,Paracetamol,33,General
2026-04-01,Paracetamol,19,Emergency
2026-04-01,Paracetamol,40,ICU
2026-04-01,Amoxicillin,107,General
2026-04-01,Amoxicillin,63,Emergency
2026-04-01,Amoxicillin,87,ICU
2026-04-01,Insulin,31,General
2026-04-01,Insulin,62,Emergency
2026-04-01,Insulin,33,ICU
2026-04-01,Antibiotics,103,General
2026-04-01,Antibiotics,30,Emergency
2026-04-01,Antibiotics,106,ICU
2026-04-01,IV Fluids,39,General
2026-04-01,IV Fluids,81,Emergency
2026-04-01,IV Fluids,16,ICU
2026-04-02,Paracetamol,76,General
2026-04-02,Paracetamol,98,Emergency
2026-04-02,Paracetamol,50,ICU
2026-04-02,Amoxicillin,28,General
2026-04-02,Amoxicillin,30,Emergency
2026-04-02,Amoxicillin,39,ICU
2026-04-02,Insulin,11,General
2026-04-02,Insulin,89,Emergency
2026-04-02,Insulin,86,ICU
2026-04-02,Antibiotics,25,General
2026-04-02,Antibiotics,51,Emergency
2026-04-02,Antibiotics,69,ICU
2026-04-02,IV Fluids,72,General
2026-04-02,IV Fluids,131,Emergency
2026-04-02,IV Fluids,90,ICU
2026-04-03,Paracetamol,67,General
2026-04-03,Paracetamol,40,Emergency
2026-04-03,Paracetamol,76,ICU
2026-04-03,Amoxicillin,99,General
2026-04-03,Amoxicillin,55,Emergency
2026-04-03,Amoxicillin,85,ICU
2026-04-03,Insulin,22,General
2026-04-03,Insulin,56,Emergency
2026-04-03,Insulin,101,ICU
2026-04-03,Antibiotics,90,General
2026-04-03,Antibiotics,81,Emergency
2026-04-03,Antibiotics,61,ICU
2026-04-03,IV Fluids,95,General
2026-04-03,IV Fluids,148,Emergency
2026-04-03,IV Fluids,46,ICU
2026-04-04,Paracetamol,40,General
2026-04-04,Paracetamol,17,Emergency
2026-04-04,Paracetamol,73,ICU
2026-04-04,Amoxicillin,24,General
2026-04-04,Amoxicillin,68,Emergency
2026-04-04,Amoxicillin,80,ICU
2026-04-04,Insulin,83,General
2026-04-04,Insulin,57,Emergency
2026-04-04,Insulin,76,ICU
2026-04-04,Antibiotics,30,General
2026-04-04,Antibiotics,91,Emergency
2026-04-04,Antibiotics,42,ICU
2026-04-04,IV Fluids,102,General
2026-04-04,IV Fluids,133,Emergency
2026-04-04,IV Fluids,39,ICU
2026-04-05,Paracetamol,79,General
2026-04-05,Paracetamol,76,Emergency
2026-04-05,Paracetamol,75,ICU
2026-04-05,Amoxicillin,55,General
2026-04-05,Amoxicillin,48,Emergency
2026-04-05,Amoxicillin,48,ICU
2026-04-05,Insulin,61,General
2026-04-05,Insulin,12,Emergency
2026-04-05,Insulin,43,ICU
2026-04-05,Antibiotics,84,General
2026-04-05,Antibiotics,45,Emergency
2026-04-05,Antibiotics,70,ICU
2026-04-05,IV Fluids,44,General
2026-04-05,IV Fluids,108,Emergency
2026-04-05,IV Fluids,20,ICU
2026-04-06,Paracetamol,99,General
2026-04-06,Paracetamol,39,Emergency
2026-04-06,Paracetamol,43,ICU
2026-04-06,Amoxicillin,87,General
2026-04-06,Amoxicillin,104,Emergency
2026-04-06,Amoxicillin,84,ICU
2026-04-06,Insulin,38,General
2026-04-06,Insulin,62,Emergency
2026-04-06,Insulin,57,ICU
2026-04-06,Antibiotics,110,General
2026-04-06,Antibiotics,87,Emergency
2026-04-06,Antibiotics,59,ICU
2026-04-06,IV Fluids,21,General
2026-04-06,IV Fluids,153,Emergency
2026-04-06,IV Fluids,62,ICU
2026-04-07,Paracetamol,70,General
2026-04-07,Paracetamol,58,Emergency
2026-04-07,Paracetamol,72,ICU
2026-04-07,Amoxicillin,38,General
2026-04-07,Amoxicillin,86,Emergency
2026-04-07,Amoxicillin,40,ICU
2026-04-07,Insulin,81,General
2026-04-07,Insulin,77,Emergency
2026-04-07,Insulin,103,ICU
2026-04-07,Antibiotics,45,General
2026-04-07,Antibiotics,28,Emergency
2026-04-07,Antibiotics,29,ICU
2026-04-07,IV Fluids,31,General
2026-04-07,IV Fluids,159,Emergency
2026-04-07,IV Fluids,72,ICU
2026-04-08,Paracetamol,80,General
2026-04-08,Paracetamol,18,Emergency
2026-04-08,Paracetamol,86,ICU
2026-04-08,Amoxicillin,82,General
2026-04-08,Amoxicillin,57,Emergency
2026-04-08,Amoxicillin,69,ICU
2026-04-08,Insulin,43,General
2026-04-08,Insulin,60,Emergency
2026-04-08,Insulin,32,ICU
2026-04-08,Antibiotics,71,General
2026-04-08,Antibiotics,68,Emergency
2026-04-08,Antibiotics,36,ICU
2026-04-08,IV Fluids,97,General
2026-04-08,IV Fluids,74,Emergency
2026-04-08,IV Fluids,89,ICU
2026-04-09,Paracetamol,82,General
2026-04-09,Paracetamol,103,Emergency
2026-04-09,Paracetamol,39,ICU
2026-04-09,Amoxicillin,38,General
2026-04-09,Amoxicillin,67,Emergency
2026-04-09,Amoxicillin,28,ICU
2026-04-09,Insulin,56,General
2026-04-09,Insulin,67,Emergency
2026-04-09,Insulin,51,ICU
2026-04-09,Antibiotics,14,General
2026-04-09,Antibiotics,98,Emergency
2026-04-09,Antibiotics,88,ICU
2026-04-09,IV Fluids,104,General
2026-04-09,IV Fluids,116,Emergency
2026-04-09,IV Fluids,73,ICU
2026-04-10,Paracetamol,66,General
2026-04-10,Paracetamol,76,Emergency
2026-04-10,Paracetamol,19,ICU
2026-04-10,Amoxicillin,46,General
2026-04-10,Amoxicillin,69,Emergency
2026-04-10,Amoxicillin,22,ICU
2026-04-10,Insulin,100,General
2026-04-10,Insulin,55,Emergency
2026-04-10,Insulin,61,ICU
2026-04-10,Antibiotics,100,General
2026-04-10,Antibiotics,62,Emergency
2026-04-10,Antibiotics,37,ICU
2026-04-10,IV Fluids,92,General
2026-04-10,IV Fluids,118,Emergency
2026-04-10,IV Fluids,85,ICU
2026-04-11,Paracetamol,36,General
2026-04-11,Paracetamol,88,Emergency
2026-04-11,Paracetamol,66,ICU
2026-04-11,Amoxicillin,71,General
2026-04-11,Amoxicillin,46,Emergency
2026-04-11,Amoxicillin,109,ICU
2026-04-11,Insulin,96,General
2026-04-11,Insulin,73,Emergency
2026-04-11,Insulin,35,ICU
2026-04-11,Antibiotics,57,General
2026-04-11,Antibiotics,88,Emergency
2026-04-11,Antibiotics,79,ICU
2026-04-11,IV Fluids,57,General
2026-04-11,IV Fluids,135,Emergency
2026-04-11,IV Fluids,55,ICU
2026-04-12,Paracetamol,94,General
2026-04-12,Paracetamol,32,Emergency
2026-04-12,Paracetamol,75,ICU
2026-04-12,Amoxicillin,102,General
2026-04-12,Amoxicillin,71,Emergency
2026-04-12,Amoxicillin,94,ICU
2026-04-12,Insulin,27,General
2026-04-12,Insulin,81,Emergency
2026-04-12,Insulin,51,ICU
2026-04-12,Antibiotics,63,General
2026-04-12,Antibiotics,53,Emergency
2026-04-12,Antibiotics,40,ICU
2026-04-12,IV Fluids,54,General
2026-04-12,IV Fluids,145,Emergency
2026-04-12,IV Fluids,64,ICU
2026-04-13,Paracetamol,35,General
2026-04-13,Paracetamol,66,Emergency
2026-04-13,Paracetamol,39,ICU
2026-04-13,Amoxicillin,91,General
2026-04-13,Amoxicillin,39,Emergency
2026-04-13,Amoxicillin,87,ICU
2026-04-13,Insulin,19,General
2026-04-13,Insulin,74,Emergency
2026-04-13,Insulin,34,ICU
2026-04-13,Antibiotics,56,General
2026-04-13,Antibiotics,55,Emergency
2026-04-13,Antibiotics,38,ICU
2026-04-13,IV Fluids,39,General
2026-04-13,IV Fluids,129,Emergency
2026-04-13,IV Fluids,21,ICU
2026-04-14,Paracetamol,64,General
2026-04-14,Paracetamol,96,Emergency
2026-04-14,Paracetamol,93,ICU
2026-04-14,Amoxicillin,50,General
2026-04-14,Amoxicillin,89,Emergency
2026-04-14,Amoxicillin,47,ICU
2026-04-14,Insulin,68,General
2026-04-14,Insulin,104,Emergency
2026-04-14,Insulin,98,ICU
2026-04-14,Antibiotics,102,General
2026-04-14,Antibiotics,67,Emergency
2026-04-14,Antibiotics,75,ICU
2026-04-14,IV Fluids,16,General
2026-04-14,IV Fluids,129,Emergency
2026-04-14,IV Fluids,36,ICU
2026-04-15,Paracetamol,16,General
2026-04-15,Paracetamol,58,Emergency
2026-04-15,Paracetamol,68,ICU
2026-04-15,Amoxicillin,94,General
2026-04-15,Amoxicillin,86,Emergency
2026-04-15,Amoxicillin,93,ICU
2026-04-15,Insulin,61,General
2026-04-15,Insulin,25,Emergency
2026-04-15,Insulin,57,ICU
2026-04-15,Antibiotics,36,General
2026-04-15,Antibiotics,37,Emergency
2026-04-15,Antibiotics,46,ICU
2026-04-15,IV Fluids,112,General
2026-04-15,IV Fluids,106,Emergency
2026-04-15,IV Fluids,90,ICU
2026-04-16,Paracetamol,69,General
2026-04-16,Paracetamol,109,Emergency
2026-04-16,Paracetamol,97,ICU
2026-04-16,Amoxicillin,74,General
2026-04-16,Amoxicillin,105,Emergency
2026-04-16,Amoxicillin,39,ICU
2026-04-16,Insulin,54,General
2026-04-16,Insulin,79,Emergency
2026-04-16,Insulin,27,ICU
2026-04-16,Antibiotics,27,General
2026-04-16,Antibiotics,92,Emergency
2026-04-16,Antibiotics,108,ICU
2026-04-16,IV Fluids,22,General
2026-04-16,IV Fluids,161,Emergency
2026-04-16,IV Fluids,77,ICU
2026-04-17,Paracetamol,58,General
2026-04-17,Paracetamol,31,Emergency
2026-04-17,Paracetamol,103,ICU
2026-04-17,Amoxicillin,109,General
2026-04-17,Amoxicillin,80,Emergency
2026-04-17,Amoxicillin,69,ICU
2026-04-17,Insulin,107,General
2026-04-17,Insulin,92,Emergency
2026-04-17,Insulin,83,ICU
2026-04-17,Antibiotics,21,General
2026-04-17,Antibiotics,62,Emergency
2026-04-17,Antibiotics,34,ICU
2026-04-17,IV Fluids,79,General
2026-04-17,IV Fluids,144,Emergency
2026-04-17,IV Fluids,84,ICU
2026-04-18,Paracetamol,33,General
2026-04-18,Paracetamol,73,Emergency
2026-04-18,Paracetamol,29,ICU
2026-04-18,Amoxicillin,84,General
2026-04-18,Amoxicillin,107,Emergency
2026-04-18,Amoxicillin,44,ICU
2026-04-18,Insulin,84,General
2026-04-18,Insulin,14,Emergency
2026-04-18,Insulin,41,ICU
2026-04-18,Antibiotics,21,General
2026-04-18,Antibiotics,48,Emergency
2026-04-18,Antibiotics,106,ICU
2026-04-18,IV Fluids,51,General
2026-04-18,IV Fluids,126,Emergency
2026-04-18,IV Fluids,61,ICU
2026-04-19,Paracetamol,33,General
2026-04-19,Paracetamol,91,Emergency
2026-04-19,Paracetamol,82,ICU
2026-04-19,Amoxicillin,110,General
